YEAR,LOCATION_CODE,REACH,STRATUM,EF_EFFORT,SPECIES,NUMBER,LENGTH,WEIGHT
2020,20I4.2R07,I04,MCB-U,15,GZS,1,130,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,142,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,146,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,141,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,133,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,148,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,138,
2020,20I4.2R07,I04,MCB-U,15,ROG,1,50,
2020,20I4.2R07,I04,MCB-U,15,BLS,6,50,
2020,20I4.2R07,I04,MCB-U,15,SFS,3,60,
2020,20I4.2R07,I04,MCB-U,15,BLS,1,70,
2020,20I4.2R07,I04,MCB-U,15,BLS,8,40,
2020,20I4.2R07,I04,MCB-U,15,NOP,1,238,81
2020,20I4.2R07,I04,MCB-U,15,GZS,1,135,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,148,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,125,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,137,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,129,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,132,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,123,
2020,20I4.2R07,I04,MCB-U,15,GSF,1,103,27
2020,20I4.2R07,I04,MCB-U,15,GSF,1,111,41
2020,20I4.2R07,I04,MCB-U,15,GSF,1,110,29
2020,20I4.2R07,I04,MCB-U,15,GSF,1,105,29
2020,20I4.2R07,I04,MCB-U,15,GSF,5,70,
2020,20I4.2R07,I04,MCB-U,15,GSF,1,80,
2020,20I4.2R07,I04,MCB-U,15,GSF,6,60,
2020,20I4.2R07,I04,MCB-U,15,GZS,1,142,
2020,20I4.2R07,I04,MCB-U,15,SFS,3,50,
2020,20I4.2R07,I04,MCB-U,15,GSF,3,50,
2020,20I4.2R07,I04,MCB-U,15,GSF,1,60,
2020,20I4.2R07,I04,MCB-U,15,EMS,1,50,
2020,20I4.2R07,I04,MCB-U,15,EMS,3,30,
2020,20I4.2R07,I04,MCB-U,15,SVS,9,30,
2020,20I4.2R07,I04,MCB-U,15,SFS,1,60,
2020,20I4.2R07,I04,MCB-U,15,SFS,1,50,
2020,20I4.2R07,I04,MCB-U,15,SFS,13,40,
2020,20I4.2R07,I04,MCB-U,15,SFS,35,30,
2020,20I4.2R07,I04,MCB-U,15,SFS,1,20,
2020,20I4.2R07,I04,MCB-U,15,SVS,62,20,
2020,20I4.2R07,I04,MCB-U,15,UCY,6,10,
2020,20I4.2R07,I04,MCB-U,15,RAD,1,40,
2020,20I5.2R07,I05,MCB-U,15,SAB,1,425,1051
2020,20I5.2R07,I05,MCB-U,15,GSF,2,80,
2020,20I5.2R07,I05,MCB-U,15,LMB,1,70,
2020,20I5.2R07,I05,MCB-U,15,LMB,2,60,
2020,20I5.2R07,I05,MCB-U,15,LMB,2,50,
2020,20I5.2R07,I05,MCB-U,15,SMB,1,50,
2020,20I5.2R07,I05,MCB-U,15,GSF,3,50,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,253,192
2020,20I5.2R07,I05,MCB-U,15,GZS,1,208,103
2020,20I5.2R07,I05,MCB-U,15,UCT,1,90,
2020,20I5.2R07,I05,MCB-U,15,UCT,1,70,
2020,20I5.2R07,I05,MCB-U,15,UCT,1,105,14
2020,20I5.2R07,I05,MCB-U,15,GZS,1,128,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,103,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,101,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,122,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,106,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,102,
2020,20I5.2R07,I05,MCB-U,15,GZS,10,90,
2020,20I5.2R07,I05,MCB-U,15,BLG,1,40,
2020,20I5.2R07,I05,MCB-U,15,BLS,1,70,
2020,20I5.2R07,I05,MCB-U,15,BLS,4,30,
2020,20I5.2R07,I05,MCB-U,15,BLS,2,40,
2020,20I5.2R07,I05,MCB-U,15,BLS,2,50,
2020,20I5.2R07,I05,MCB-U,15,LMB,1,255,176
2020,20I5.2R07,I05,MCB-U,15,BUM,1,50,
2020,20I5.2R07,I05,MCB-U,15,BUM,1,40,
2020,20I5.2R07,I05,MCB-U,15,SFS,2,50,
2020,20I5.2R07,I05,MCB-U,15,SFS,1,30,
2020,20I5.2R07,I05,MCB-U,15,EMS,2,40,
2020,20I5.2R07,I05,MCB-U,15,EMS,1,60,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,105,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,102,
2020,20I5.2R07,I05,MCB-U,15,GZS,2,80,
2020,20I5.2R07,I05,MCB-U,15,GSF,3,40,
2020,20I5.2R07,I05,MCB-U,15,LMB,1,80,
2020,20I5.2R07,I05,MCB-U,15,FRD,1,107,23
2020,20I5.2R07,I05,MCB-U,15,GZS,1,102,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,106,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,104,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,113,
2020,20I5.2R07,I05,MCB-U,15,GZS,1,110,
2020,20I5.2R07,I05,MCB-U,15,GSF,2,60,
2020,20I5.2R07,I05,MCB-U,15,EMS,1,30,
2020,20I5.2R07,I05,MCB-U,15,SPS,1,50,
2020,20I5.2R07,I05,MCB-U,15,RVS,1,60,
2020,20I5.2R07,I05,MCB-U,15,SHD,1,40,
2020,20I6.2R10,I06,MCB-U,15,BLG,1,122,36
2020,20I6.2R10,I06,MCB-U,15,BLG,1,105,24
2020,20I6.2R10,I06,MCB-U,15,LMB,1,277,302
2020,20I6.2R10,I06,MCB-U,15,SMB,1,166,54
2020,20I6.2R10,I06,MCB-U,15,BLG,5,60,
2020,20I6.2R10,I06,MCB-U,15,GZS,6,90,
2020,20I6.2R10,I06,MCB-U,15,SMB,1,80,
2020,20I6.2R10,I06,MCB-U,15,FRD,1,325,447
2020,20I6.2R10,I06,MCB-U,15,FRD,1,363,609
2020,20I6.2R10,I06,MCB-U,15,BLG,1,80,
2020,20I6.2R10,I06,MCB-U,15,ULL,1,255,242
2020,20I6.2R10,I06,MCB-U,15,GOR,1,156,47
2020,20I6.2R10,I06,MCB-U,15,FRD,1,342,441
2020,20I6.2R10,I06,MCB-U,15,BLG,1,104,27
2020,20I6.2R10,I06,MCB-U,15,GZS,1,113,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,115,
2020,20I6.2R10,I06,MCB-U,15,GZS,7,80,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,108,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,114,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,100,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,113,
2020,20I6.2R10,I06,MCB-U,15,SHR,1,334,429
2020,20I6.2R10,I06,MCB-U,15,LMB,1,241,190
2020,20I6.2R10,I06,MCB-U,15,BLG,1,151,81
2020,20I6.2R10,I06,MCB-U,15,SMB,1,271,251
2020,20I6.2R10,I06,MCB-U,15,BLG,1,104,38
2020,20I6.2R10,I06,MCB-U,15,BLG,5,50,
2020,20I6.2R10,I06,MCB-U,15,BLG,4,90,
2020,20I6.2R10,I06,MCB-U,15,BLG,1,105,33
2020,20I6.2R10,I06,MCB-U,15,GZS,1,121,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,134,
2020,20I6.2R10,I06,MCB-U,15,FRD,1,425,847
2020,20I6.2R10,I06,MCB-U,15,BLG,1,40,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,120,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,118,
2020,20I6.2R10,I06,MCB-U,15,BLG,1,40,
2020,20I6.2R10,I06,MCB-U,15,SMB,1,90,
2020,20I6.2R10,I06,MCB-U,15,SMB,1,110,15
2020,20I6.2R10,I06,MCB-U,15,BLG,1,154,78
2020,20I6.2R10,I06,MCB-U,15,BLG,1,115,33
2020,20I6.2R10,I06,MCB-U,15,SHR,1,320,316
2020,20I6.2R10,I06,MCB-U,15,LMB,1,116,22
2020,20I6.2R10,I06,MCB-U,15,GZS,1,115,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,121,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,122,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,114,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,109,
2020,20I6.2R10,I06,MCB-U,15,FRD,1,105,11
2020,20I6.2R10,I06,MCB-U,15,GZS,1,104,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,108,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,115,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,126,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,118,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,130,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,125,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,108,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,121,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,103,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,111,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,123,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,117,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,109,
2020,20I6.2R10,I06,MCB-U,15,LOP,1,70,
2020,20I6.2R10,I06,MCB-U,15,GZS,1,129,
2020,20I6.2R10,I06,MCB-U,15,EMS,3,60,
2020,20I6.2R10,I06,MCB-U,15,EMS,12,40,
2020,20I6.2R10,I06,MCB-U,15,LOP,1,90,
2020,20I6.2R10,I06,MCB-U,15,LOP,1,70,
2020,20I6.2R10,I06,MCB-U,15,EMS,8,50,
2020,20I6.2R10,I06,MCB-U,15,EMS,2,30,
2020,20I6.2R10,I06,MCB-U,15,EMS,2,20,
2020,20I6.2R10,I06,MCB-U,15,EMS,2,70,
2020,20I6.2R10,I06,MCB-U,15,SVS,5,70,
2020,20I6.2R10,I06,MCB-U,15,SVS,2,60,
2020,20I6.2R10,I06,MCB-U,15,SPS,16,50,
2020,20I6.2R10,I06,MCB-U,15,SPS,5,60,
2020,20I6.2R10,I06,MCB-U,15,SPS,1,40,
2020,20I6.2R10,I06,MCB-U,15,SPS,1,30,
2020,20I6.2R10,I06,MCB-U,15,BUM,5,30,
2020,20I6.2R10,I06,MCB-U,15,BUM,1,50,
2020,20I6.2R10,I06,MCB-U,15,BUM,3,40,
2020,20I6.2R10,I06,MCB-U,15,BUM,1,20,
2020,20I6.2R10,I06,MCB-U,15,CAP,1,580,2913
2020,20I6.2R10,I06,MCB-U,15,CAP,1,545,2366
2020,20I6.2R10,I06,MCB-U,15,CAP,1,402,812
2020,20I6.2R10,I06,MCB-U,15,CAP,1,626,3248
2020,20I6.2R10,I06,MCB-U,15,CAP,1,500,1913
2020,20I6.2R10,I06,MCB-U,15,CAP,1,384,754
2020,20I6.2R10,I06,MCB-U,15,CAP,1,527,2129
2020,20I6.2R10,I06,MCB-U,15,CAP,1,342,1085
2020,20I6.2R05,I06,MCB-U,15,SHR,1,305,296
2020,20I6.2R05,I06,MCB-U,15,GOR,1,301,275
2020,20I6.2R05,I06,MCB-U,15,SAB,1,387,796
2020,20I6.2R05,I06,MCB-U,15,FRD,1,271,266
2020,20I6.2R05,I06,MCB-U,15,FRD,1,192,91
2020,20I6.2R05,I06,MCB-U,15,FRD,1,271,260
2020,20I6.2R05,I06,MCB-U,15,FRD,1,220,160
2020,20I6.2R05,I06,MCB-U,15,FCF,1,342,362
2020,20I6.2R05,I06,MCB-U,15,WHB,1,103,21
2020,20I6.2R05,I06,MCB-U,15,GZS,1,108,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,121,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,114,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,111,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,90,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,135,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,101,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,181,
2020,20I6.2R05,I06,MCB-U,15,FRD,1,284,275
2020,20I6.2R05,I06,MCB-U,15,FRD,1,178,59
2020,20I6.2R05,I06,MCB-U,15,GZS,1,111,
2020,20I6.2R05,I06,MCB-U,15,FRD,1,298,331
2020,20I6.2R05,I06,MCB-U,15,FRD,1,282,261
2020,20I6.2R05,I06,MCB-U,15,GZS,1,107,
2020,20I6.2R05,I06,MCB-U,15,GZS,1,145,
2020,20I6.2R05,I06,MCB-U,15,FRD,1,190,77
2020,20I6.2R05,I06,MCB-U,15,SCP,1,550,1922
2020,20I6.2R05,I06,MCB-U,15,SCP,1,601,2265
2020,20I6.2R05,I06,MCB-U,15,SCP,1,545,1814
2020,20I6.2R05,I06,MCB-U,15,SCP,1,571,2027
2020,20I6.2R05,I06,MCB-U,15,SCP,1,563,2053
2020,20I6.2R05,I06,MCB-U,15,SCP,1,593,2186
2020,20I6.2R05,I06,MCB-U,15,SCP,1,558,1915
2020,20I6.2R05,I06,MCB-U,15,SCP,1,564,1891
2020,20I6.2R05,I06,MCB-U,15,SCP,1,554,2081
2020,20I6.2R05,I06,MCB-U,15,SCP,1,525,1527
2020,20I6.2R05,I06,MCB-U,15,SCP,1,561,2027
2020,20I6.2R15,I06,MCB-U,15,CAP,1,607,2964
2020,20I6.2R15,I06,MCB-U,15,SCP,1,556,1981
2020,20I6.2R15,I06,MCB-U,15,SAR,1,245,119
2020,20I6.2R15,I06,MCB-U,15,WHB,1,195,89
2020,20I6.2R15,I06,MCB-U,15,GZS,1,197,
2020,20I6.2R15,I06,MCB-U,15,WHB,1,107,10
2020,20I6.2R15,I06,MCB-U,15,UCT,1,100,
2020,20I6.2R15,I06,MCB-U,15,UCT,1,103,
2020,20I6.2R15,I06,MCB-U,15,YLB,1,60,
2020,20I6.2R15,I06,MCB-U,15,CCF,2,60,
2020,20I6.2R15,I06,MCB-U,15,UCT,6,80,
2020,20I6.2R15,I06,MCB-U,15,CCF,3,40,
2020,20I6.2R15,I06,MCB-U,15,SPS,24,50,
2020,20I6.2R15,I06,MCB-U,15,CCF,1,30,
2020,20I6.2R15,I06,MCB-U,15,SPS,7,60,
2020,20I6.2R15,I06,MCB-U,15,UCT,11,70,
2020,20I6.2R15,I06,MCB-U,15,BUM,5,30,
2020,20I6.2R15,I06,MCB-U,15,UCT,3,60,
2020,20I6.2R15,I06,MCB-U,15,UCT,3,50,
2020,20I6.2R15,I06,MCB-U,15,SPS,1,70,
2020,20I6.2R15,I06,MCB-U,15,BAK,1,40,
2020,20I6.2R15,I06,MCB-U,15,WHB,1,102,11
2020,20I6.2R15,I06,MCB-U,15,UCT,1,90,
2020,20I6.2R15,I06,MCB-U,15,CCF,1,50,
2020,20I6.2R15,I06,MCB-U,15,BUM,1,20,
2020,20I6.2R15,I06,MCB-U,15,SPS,3,40,
2020,20I6.2R15,I06,MCB-U,15,EMS,17,40,
2020,20I6.2R15,I06,MCB-U,15,EMS,10,30,
2020,20I6.2R15,I06,MCB-U,15,EMS,1,20,
2020,20I6.2R15,I06,MCB-U,15,BAK,1,30,
2020,20I6.2R15,I06,MCB-U,15,FRD,1,70,
2020,20I6.2R15,I06,MCB-U,15,GZS,2,120,
2020,20I6.2R15,I06,MCB-U,15,GZS,19,100,
2020,20I6.2R15,I06,MCB-U,15,GZS,38,60,
2020,20I6.2R15,I06,MCB-U,15,GZS,2,110,
2020,20I6.2R15,I06,MCB-U,15,GZS,83,70,
2020,20I6.2R15,I06,MCB-U,15,GZS,93,80,
2020,20I6.2R15,I06,MCB-U,15,GZS,114,90,
2020,20I6.2R15,I06,MCB-U,15,UCT,1,70,
2020,20I6.2R15,I06,MCB-U,15,UCT,1,60,
2020,20I6.2R15,I06,MCB-U,15,YLB,1,60,
2020,20I6.2R15,I06,MCB-U,15,CCF,1,40,
2020,20I6.2R15,I06,MCB-U,15,CCF,1,30,
2020,20I6.2R15,I06,MCB-U,15,SPS,1,40,
2020,20I6.2R15,I06,MCB-U,15,SPS,17,50,
2020,20I6.2R15,I06,MCB-U,15,SPS,2,60,
2020,20I6.2R15,I06,MCB-U,15,EMS,5,50,
2020,20I6.2R15,I06,MCB-U,15,EMS,37,40,
2020,20I6.2R15,I06,MCB-U,15,EMS,11,30,
2020,20I6.2R15,I06,MCB-U,15,EMS,1,20,
2020,20I6.2R15,I06,MCB-U,15,BLS,1,20,
2020,20I6.2R15,I06,MCB-U,15,SFS,1,30,
2020,20I6.2R15,I06,MCB-U,15,RVS,1,30,
2020,20I6.2R15,I06,MCB-U,15,SFS,1,20,
2020,20I6.2R15,I06,MCB-U,15,BUM,1,20,
2020,20I6.2R15,I06,MCB-U,15,BUM,6,30,
2020,20I6.2HEN,I06,SCB,15,BLG,5,60,
2020,20I6.2HEN,I06,SCB,15,SAB,1,540,
2020,20I6.2HEN,I06,SCB,15,BLG,1,140,65
2020,20I6.2HEN,I06,SCB,15,BGB,1,407,926
2020,20I6.2HEN,I06,SCB,15,MUE,1,228,63
2020,20I6.2HEN,I06,SCB,15,BLG,1,133,50
2020,20I6.2HEN,I06,SCB,15,BLG,6,70,
2020,20I6.2HEN,I06,SCB,15,ORS,2,50,
2020,20I6.2HEN,I06,SCB,15,FCF,1,247,137
2020,20I6.2HEN,I06,SCB,15,LMB,1,294,393
2020,20I6.2HEN,I06,SCB,15,WHB,1,90,
2020,20I6.2HEN,I06,SCB,15,BLG,2,80,
2020,20I6.2HEN,I06,SCB,15,BLG,1,114,28
2020,20I6.2HEN,I06,SCB,15,BLG,1,123,38
2020,20I6.2HEN,I06,SCB,15,BLG,1,118,38
2020,20I6.2HEN,I06,SCB,15,BLG,1,126,43
2020,20I6.2HEN,I06,SCB,15,BLG,3,50,
2020,20I6.2HEN,I06,SCB,15,WHB,1,70,
2020,20I6.2HEN,I06,SCB,15,BLG,1,20,
2020,20I6.2HEN,I06,SCB,15,BLT,1,40,
2020,20I6.2HEN,I06,SCB,15,GZS,3,90,
2020,20I6.2HEN,I06,SCB,15,GZS,12,70,
2020,20I6.2HEN,I06,SCB,15,GZS,6,80,
2020,20I6.2HEN,I06,SCB,15,SAR,1,356,312
2020,20I6.2HEN,I06,SCB,15,LMB,1,223,160
2020,20I6.2HEN,I06,SCB,15,BLG,1,139,59
2020,20I6.2HEN,I06,SCB,15,BLG,1,127,40
2020,20I6.2HEN,I06,SCB,15,BLG,1,142,57
2020,20I6.2HEN,I06,SCB,15,BLG,1,133,53
2020,20I6.2HEN,I06,SCB,15,LMB,1,70,
2020,20I6.2HEN,I06,SCB,15,BLG,1,157,87
2020,20I6.2HEN,I06,SCB,15,FRD,1,354,547
2020,20I6.2HEN,I06,SCB,15,CCF,1,376,440
2020,20I6.2HEN,I06,SCB,15,CCF,1,413,575
2020,20I6.2HEN,I06,SCB,15,BLG,1,90,
2020,20I6.2HEN,I06,SCB,15,BLG,1,50,
2020,20I6.2HEN,I06,SCB,15,BLG,1,138,63
2020,20I6.2HEN,I06,SCB,15,GZS,6,60,
2020,20I6.2HEN,I06,SCB,15,SHR,1,391,629
2020,20I6.2HEN,I06,SCB,15,SMB,1,50,
2020,20I6.2HEN,I06,SCB,15,BLG,1,168,101
2020,20I6.2HEN,I06,SCB,15,LMB,1,158,
2020,20I6.2HEN,I06,SCB,15,BLG,1,30,
2020,20I6.2HEN,I06,SCB,15,SFS,2,40,
2020,20I6.2HEN,I06,SCB,15,SFS,2,50,
2020,20I6.2HEN,I06,SCB,15,EMS,2,50,
2020,20I6.2HEN,I06,SCB,15,EMS,3,60,
2020,20I6.2HEN,I06,SCB,15,EMS,2,70,
2020,20I6.2HEN,I06,SCB,15,BKS,2,50,
2020,20I6.2HEN,I06,SCB,15,ORS,1,50,
2020,20I6.2HEN,I06,SCB,15,SPS,4,40,
2020,20I6.2HEN,I06,SCB,15,EMS,8,40,
2020,20I6.2HEN,I06,SCB,15,EMS,9,20,
2020,20I6.2HEN,I06,SCB,15,EMS,12,30,
2020,20I6.2HEN,I06,SCB,15,LOP,1,50,
2020,20I6.2HEN,I06,SCB,15,SCP,1,514,1442
2020,20I6.2HEN,I06,SCB,15,SCP,1,537,1875
2020,20I6.2HEN,I06,SCB,15,SCP,1,562,2060
2020,20I6.2HEN,I06,SCB,15,SCP,1,566,1819
2020,20I6.2HEN,I06,SCB,15,SCP,1,572,1890
2020,20I6.2HEN,I06,SCB,15,CAP,1,486,1410
2020,20I6.2HEN,I06,SCB,15,CAP,1,623,3777
2020,20I6.2HEN,I06,SCB,15,TRP,1,50,
2020,20I6.2HEN,I06,SCB,15,EMS,1,10,
2020,20I8.2BBL,I08,SCB,15,SHG,1,396,166
2020,20I8.2BBL,I08,SCB,15,SHG,1,392,157
2020,20I8.2BBL,I08,SCB,15,LOG,1,442,136
2020,20I8.2BBL,I08,SCB,15,SAB,1,290,358
2020,20I8.2BBL,I08,SCB,15,BGB,1,303,408
2020,20I8.2BBL,I08,SCB,15,LMB,1,202,134
2020,20I8.2BBL,I08,SCB,15,BGB,1,287,375
2020,20I8.2BBL,I08,SCB,15,BGB,1,289,362
2020,20I8.2BBL,I08,SCB,15,BLG,1,155,78
2020,20I8.2BBL,I08,SCB,15,BGB,1,445,1328
2020,20I8.2BBL,I08,SCB,15,SAB,1,614,3322
2020,20I8.2BBL,I08,SCB,15,WHC,1,246,200
2020,20I8.2BBL,I08,SCB,15,BLC,1,199,121
2020,20I8.2BBL,I08,SCB,15,CCF,1,275,192
2020,20I8.2BBL,I08,SCB,15,WHB,1,242,160
2020,20I8.2BBL,I08,SCB,15,SAB,1,541,2424
2020,20I8.2BBL,I08,SCB,15,GZS,1,164,
2020,20I8.2BBL,I08,SCB,15,GZS,1,187,
2020,20I8.2BBL,I08,SCB,15,GZS,1,154,
2020,20I8.2BBL,I08,SCB,15,GZS,1,147,
2020,20I8.2BBL,I08,SCB,15,GZS,1,146,
2020,20I8.2BBL,I08,SCB,15,GZS,1,149,
2020,20I8.2BBL,I08,SCB,15,BLG,1,30,
2020,20I8.2BBL,I08,SCB,15,GZS,1,165,
2020,20I8.2BBL,I08,SCB,15,GZS,1,156,
2020,20I8.2BBL,I08,SCB,15,GZS,1,140,
2020,20I8.2BBL,I08,SCB,15,GZS,1,146,
2020,20I8.2BBL,I08,SCB,15,GZS,3,90,
2020,20I8.2BBL,I08,SCB,15,GZS,2,80,
2020,20I8.2BBL,I08,SCB,15,GZS,4,60,
2020,20I8.2BBL,I08,SCB,15,GZS,1,70,
2020,20I8.2BBL,I08,SCB,15,GZS,1,146,
2020,20I8.2BBL,I08,SCB,15,SCP,1,328,334
2020,20I8.2BBL,I08,SCB,15,SCP,1,429,727
2020,20I8.2BBL,I08,SCB,15,CAP,1,414,966
2020,20I8.2BBL,I08,SCB,15,FRM,1,40,
2020,20I7.2LBA,I07,SCB,15,FCF,1,163,40
2020,20I7.2LBA,I07,SCB,15,FRD,1,180,69
2020,20I7.2LBA,I07,SCB,15,BLG,1,141,65
2020,20I7.2LBA,I07,SCB,15,BLC,1,214,135
2020,20I7.2LBA,I07,SCB,15,FRD,1,387,599
2020,20I7.2LBA,I07,SCB,15,BLG,1,144,68
2020,20I7.2LBA,I07,SCB,15,BLG,1,40,
2020,20I7.2LBA,I07,SCB,15,BLG,1,125,41
2020,20I7.2LBA,I07,SCB,15,BLC,1,215,172
2020,20I7.2LBA,I07,SCB,15,GRC,1,456,930
2020,20I7.2LBA,I07,SCB,15,SAB,1,261,257
2020,20I7.2LBA,I07,SCB,15,WHC,1,214,151
2020,20I7.2LBA,I07,SCB,15,BLC,1,141,41
2020,20I7.2LBA,I07,SCB,15,CAP,1,351,565
2020,20I7.2LBA,I07,SCB,15,BLT,1,30,
2020,20I7.2LBA,I07,SCB,15,BRS,1,40,
2020,20I7.2LBA,I07,SCB,15,CAP,1,468,4299
2020,20I7.2LBA,I07,SCB,15,CCF,1,575,2085
2020,20I7.2LBA,I07,SCB,15,SHR,1,322,393
2020,20I7.2LBA,I07,SCB,15,CAP,1,424,981
2020,20I7.2LBA,I07,SCB,15,BLG,1,166,113
2020,20I7.2LBA,I07,SCB,15,FCF,1,656,3410
2020,20I7.2LBA,I07,SCB,15,BLG,1,165,102
2020,20I7.2LBA,I07,SCB,15,CAP,1,504,1495
2020,20I7.2LBA,I07,SCB,15,CAP,1,512,1759
2020,20I7.2LBA,I07,SCB,15,CAP,1,528,2397
2020,20I7.2LBA,I07,SCB,15,CAP,1,629,3715
2020,20I7.2LBA,I07,SCB,15,CAP,1,491,1832
2020,20I7.2LBA,I07,SCB,15,CAP,1,493,1474
2020,20I7.2LBA,I07,SCB,15,CAP,1,486,1460
2020,20I7.2LBA,I07,SCB,15,CAP,1,341,509
2020,20I7.2LBA,I07,SCB,15,CAP,1,515,1859
2020,20I7.2LBA,I07,SCB,15,CAP,1,459,1355
2020,20I7.2LBA,I07,SCB,15,SCP,1,604,2429
2020,20I7.2LBA,I07,SCB,15,SCP,1,576,1955
2020,20I7.2LBA,I07,SCB,15,SCP,1,564,1812
2020,20I7.2LBA,I07,SCB,15,SCP,1,618,2312
2020,20I7.2LBA,I07,SCB,15,SCP,1,426,803
2020,20I7.2LBA,I07,SCB,15,EMS,1,40,
2020,20I7.2LBA,I07,SCB,15,EMS,2,30,
2020,20I7.2LBA,I07,SCB,15,GZS,1,106,
2020,20I7.2LBA,I07,SCB,15,GZS,2,70,
2020,20I7.2LBA,I07,SCB,15,GZS,1,80,
2020,20I7.2LBA,I07,SCB,15,BLT,1,40,
2020,20I7.2LBA,I07,SCB,15,SFS,2,30,
2020,20I7.2SUG,I07,SCB,15,CCF,1,661,3158
2020,20I7.2SUG,I07,SCB,15,LOG,1,692,751
2020,20I7.2SUG,I07,SCB,15,LOG,1,610,564
2020,20I7.2SUG,I07,SCB,15,FRD,1,333,521
2020,20I7.2SUG,I07,SCB,15,WHB,1,209,
2020,20I7.2SUG,I07,SCB,15,LMB,1,220,146
2020,20I7.2SUG,I07,SCB,15,WHB,1,207,109
2020,20I7.2SUG,I07,SCB,15,WHB,1,244,192
2020,20I7.2SUG,I07,SCB,15,CAP,1,679,4882
2020,20I7.2SUG,I07,SCB,15,FCF,1,320,355
2020,20I7.2SUG,I07,SCB,15,FRD,1,108,20
2020,20I7.2SUG,I07,SCB,15,WHB,1,129,25
2020,20I7.2SUG,I07,SCB,15,WHB,1,80,
2020,20I7.2SUG,I07,SCB,15,GRC,1,519,
2020,20I7.2SUG,I07,SCB,15,WHB,2,60,
2020,20I7.2SUG,I07,SCB,15,SMB,1,60,
2020,20I7.2SUG,I07,SCB,15,FRD,1,111,14
2020,20I7.2SUG,I07,SCB,15,WHB,2,70,
2020,20I7.2SUG,I07,SCB,15,FCF,1,223,123
2020,20I7.2SUG,I07,SCB,15,LMB,1,80,
2020,20I7.2SUG,I07,SCB,15,FRD,1,80,
2020,20I7.2SUG,I07,SCB,15,BRS,4,40,
2020,20I7.2SUG,I07,SCB,15,CCF,1,475,985
2020,20I7.2SUG,I07,SCB,15,BLG,2,40,
2020,20I7.2SUG,I07,SCB,15,GZS,17,60,
2020,20I7.2SUG,I07,SCB,15,BRS,3,50,
2020,20I7.2SUG,I07,SCB,15,BRS,3,60,
2020,20I7.2SUG,I07,SCB,15,BUM,1,50,
2020,20I7.2SUG,I07,SCB,15,EMS,2,50,
2020,20I7.2SUG,I07,SCB,15,EMS,2,40,
2020,20I7.2SUG,I07,SCB,15,GZS,19,70,
2020,20I7.2SUG,I07,SCB,15,GZS,4,80,
